invid,invhyas,invname,eigentuemer,messnetz_klartext,zcoordb,invmbeg,invzbeg,invzend,xcoord,ycoord,link,lon,lat
BL101B0098FIL002,5877,5877,Berliner Wasserbetriebe,-,38.8,39.79,42.3,44.3,411344.44,5812551.62,mailto:grundwasserstand-info@bwb.de,411344.44,5812551.62
BL101B0098FIL003,5875,5875,Berliner Wasserbetriebe,-,38.8,39.98,6.5,8.5,411344.44,5812551.62,mailto:grundwasserstand-info@bwb.de,411344.44,5812551.62
BL101B0099FIL002,8000,8000,Berliner Wasserbetriebe,-,38.0,38.5,64.0,76.0,410106.5,5812967.1,mailto:grundwasserstand-info@bwb.de,410106.5,5812967.1
BL101B0101FIL001,5638,5638,Berliner Wasserbetriebe,-,34.0,34.64,25.0,27.0,410410.28,5810958.58,mailto:grundwasserstand-info@bwb.de,410410.28,5810958.58
BL101B0102FIL001,5637,5637,Berliner Wasserbetriebe,-,35.2,35.92,26.6,28.6,410229.79,5811141.99,mailto:grundwasserstand-info@bwb.de,410229.79,5811141.99
BL101B0103FIL001,5905,5905,Berliner Wasserbetriebe,-,38.3,39.3,11.2,13.2,410885.41,5811652.46,mailto:grundwasserstand-info@bwb.de,410885.41,5811652.46
BL101B0103FIL002,5906,5906,Berliner Wasserbetriebe,-,38.3,39.2,39.8,43.8,410885.41,5811652.46,mailto:grundwasserstand-info@bwb.de,410885.41,5811652.46
BL101B0103FIL003,5907,5907,Berliner Wasserbetriebe,-,38.3,39.1,62.8,66.8,410885.41,5811652.46,mailto:grundwasserstand-info@bwb.de,410885.41,5811652.46
BL101B0103FIL004,5908,5908,Berliner Wasserbetriebe,-,38.3,39.07,69.8,73.8,410885.41,5811652.46,mailto:grundwasserstand-info@bwb.de,410885.41,5811652.46
BL101B0105FIL001,5727,5727,Berliner Wasserbetriebe,-,34.0,34.59,4.0,6.0,410212.45,5811124.32,mailto:grundwasserstand-info@bwb.de,410212.45,5811124.32
BL101B0106FIL001,5037,5037,Land Berlin,aktives Messnetz Grundwasserstand und -güte,37.7,38.46,12.0,14.0,411069.0,5811874.6,,411069.0,5811874.6
BL101B0110FIL001,9250,9250,Berliner Wasserbetriebe,-,37.51,38.06,0.0,0.01,410100.57,5812234.3,mailto:grundwasserstand-info@bwb.de,410100.57,5812234.3
BL101B0113FIL001,9259,9259,Berliner Wasserbetriebe,-,37.7,38.7,0.0,0.01,409963.97,5812201.9,mailto:grundwasserstand-info@bwb.de,409963.97,5812201.9
BL101B0114FIL001,9260,9260,Berliner Wasserbetriebe,-,37.82,38.34,0.0,0.01,410000.41,5812120.22,mailto:grundwasserstand-info@bwb.de,410000.41,5812120.22
BL101B0115FIL001,9261,9261,Berliner Wasserbetriebe,-,38.03,38.46,0.0,0.01,409960.84,5812089.98,mailto:grundwasserstand-info@bwb.de,409960.84,5812089.98
BL101B0116FIL001,9262,9262,Berliner Wasserbetriebe,-,38.14,38.6,0.0,0.01,410021.11,5812209.82,mailto:grundwasserstand-info@bwb.de,410021.11,5812209.82
BL101B0117FIL001,9263,9263,Berliner Wasserbetriebe,-,38.19,38.55,0.0,0.01,409820.84,5812299.61,mailto:grundwasserstand-info@bwb.de,409820.84,5812299.61
BL101B0119FIL001,9265,9265,Berliner Wasserbetriebe,-,38.25,38.64,0.0,0.01,410285.75,5812139.8,mailto:grundwasserstand-info@bwb.de,410285.75,5812139.8
BL101B0120FIL001,9266,9266,Berliner Wasserbetriebe,-,38.38,38.77,0.0,0.01,410260.74,5812139.27,mailto:grundwasserstand-info@bwb.de,410260.74,5812139.27
BL101B0121FIL001,9267,9267,Berliner Wasserbetriebe,-,38.18,38.68,0.0,0.01,410280.94,5812149.89,mailto:grundwasserstand-info@bwb.de,410280.94,5812149.89
BL101B0126FIL001,9277,9277,Berliner Wasserbetriebe,-,38.66,38.59,10.47,11.47,410130.89,5812619.68,mailto:grundwasserstand-info@bwb.de,410130.89,5812619.68
BL101B0127FIL001,9278,9278,Berliner Wasserbetriebe,-,38.17,38.8,0.0,0.01,410345.79,5812089.66,mailto:grundwasserstand-info@bwb.de,410345.79,5812089.66
BL101B0128FIL001,9279,9279,Berliner Wasserbetriebe,-,38.3,38.8,0.0,0.01,410692.63,5812031.07,mailto:grundwasserstand-info@bwb.de,410692.63,5812031.07
BL101B0129FIL001,9280,9280,Berliner Wasserbetriebe,-,38.24,38.78,0.0,0.01,410435.42,5812649.89,mailto:grundwasserstand-info@bwb.de,410435.42,5812649.89
BL101B0131FIL001,9283,9283,Berliner Wasserbetriebe,-,37.37,37.85,18.3,19.3,410221.88,5811515.09,mailto:grundwasserstand-info@bwb.de,410221.88,5811515.09
BL101B0134FIL001,9287,9287,Berliner Wasserbetriebe,-,37.57,41.03,9.69,10.69,410253.87,5811251.51,mailto:grundwasserstand-info@bwb.de,410253.87,5811251.51
BL101B0136FIL001,9291,9291,Berliner Wasserbetriebe,-,38.44,39.09,0.0,0.01,410910.34,5812069.93,mailto:grundwasserstand-info@bwb.de,410910.34,5812069.93
BL101B0138FIL001,9293,9293,Berliner Wasserbetriebe,-,38.5,38.41,0.0,0.01,410852.78,5812040.03,mailto:grundwasserstand-info@bwb.de,410852.78,5812040.03
BL101B0142FIL001,9303,9303,Berliner Wasserbetriebe,-,38.15,38.71,5.44,6.44,411430.59,5812559.98,mailto:grundwasserstand-info@bwb.de,411430.59,5812559.98
BL101B0144FIL001,9305,9305,Berliner Wasserbetriebe,-,36.18,36.9,0.0,0.01,411420.0,5811950.26,mailto:grundwasserstand-info@bwb.de,411420.0,5811950.26
BL101B0145FIL001,9306,9306,Berliner Wasserbetriebe,-,38.01,38.46,0.0,0.01,411020.18,5812009.85,mailto:grundwasserstand-info@bwb.de,411020.18,5812009.85
BL101B0146FIL001,9307,9307,Berliner Wasserbetriebe,-,37.19,37.96,14.6,17.6,411364.23,5811488.38,mailto:grundwasserstand-info@bwb.de,411364.23,5811488.38
BL101B0147FIL001,9308,9308,Berliner Wasserbetriebe,-,37.4,37.71,8.19,9.19,411090.53,5811344.6,mailto:grundwasserstand-info@bwb.de,411090.53,5811344.6
BL101B0149FIL001,9312,9312,Berliner Wasserbetriebe,-,36.98,37.45,0.0,0.01,411360.04,5811320.48,mailto:grundwasserstand-info@bwb.de,411360.04,5811320.48
BL101B0150FIL001,9313,9313,Berliner Wasserbetriebe,-,37.84,38.29,0.0,0.01,411470.58,5811560.35,mailto:grundwasserstand-info@bwb.de,411470.58,5811560.35
BL101B0151FIL001,9314,9314,Berliner Wasserbetriebe,-,38.68,39.16,0.0,0.01,411430.18,5811960.06,mailto:grundwasserstand-info@bwb.de,411430.18,5811960.06
BL101B0153FIL001,9316,9316,Berliner Wasserbetriebe,-,37.95,38.57,0.0,0.01,411550.4,5812024.77,mailto:grundwasserstand-info@bwb.de,411550.4,5812024.77
BL101B0154FIL001,9317,9317,Berliner Wasserbetriebe,-,38.43,39.07,0.0,0.01,411655.23,5812279.74,mailto:grundwasserstand-info@bwb.de,411655.23,5812279.74
BL101B0155FIL001,9319,9319,Berliner Wasserbetriebe,-,37.89,39.42,0.0,0.01,411726.9,5811368.5,mailto:grundwasserstand-info@bwb.de,411726.9,5811368.5
BL101B0157FIL001,9323,9323,Berliner Wasserbetriebe,-,39.65,40.22,8.43,9.43,412155.21,5811440.35,mailto:grundwasserstand-info@bwb.de,412155.21,5811440.35
BL101B0158FIL001,9324,9324,Berliner Wasserbetriebe,-,38.37,38.72,30.8,33.8,412186.01,5811850.71,mailto:grundwasserstand-info@bwb.de,412186.01,5811850.71
BL101B0158FIL002,15138,15138,Berliner Wasserbetriebe,-,38.37,39.15,30.8,33.8,412186.01,5811850.71,mailto:grundwasserstand-info@bwb.de,412186.01,5811850.71
BL101B0159FIL001,9325,9325,Berliner Wasserbetriebe,-,39.14,39.01,0.0,0.01,412559.56,5811829.61,mailto:grundwasserstand-info@bwb.de,412559.56,5811829.61
BL101B0160FIL001,9326,9326,Berliner Wasserbetriebe,-,41.0,39.7,0.0,0.01,412529.44,5811455.24,mailto:grundwasserstand-info@bwb.de,412529.44,5811455.24
BL101B0161FIL001,9327,9327,Berliner Wasserbetriebe,-,40.4,39.6,0.0,0.01,412514.98,5811325.53,mailto:grundwasserstand-info@bwb.de,412514.98,5811325.53
BL101B0163FIL001,9331,FRI176,Berliner Wasserbetriebe,-,40.2,40.57,9.8,11.8,412944.47,5811722.31,mailto:grundwasserstand-info@bwb.de,412944.47,5811722.31
BL101B0164FIL001,9353,9353,Berliner Wasserbetriebe,-,33.72,34.34,6.38,7.38,410320.56,5810920.29,mailto:grundwasserstand-info@bwb.de,410320.56,5810920.29
BL101B0221FIL001,9298,9298,Berliner Wasserbetriebe,-,39.67,40.36,17.6,19.6,410983.24,5812854.45,mailto:grundwasserstand-info@bwb.de,410983.24,5812854.45
BL101B0222FIL001,9322,9322,Berliner Wasserbetriebe,-,37.83,38.55,24.0,26.0,411942.14,5810961.46,mailto:grundwasserstand-info@bwb.de,411942.14,5810961.46
BL101B0223FIL001,9330,9330,Berliner Wasserbetriebe,-,40.01,40.79,26.9,29.9,412849.37,5811243.18,mailto:grundwasserstand-info@bwb.de,412849.37,5811243.18
BL101B0224FIL001,5997,5997,Berliner Wasserbetriebe,-,37.4,38.7,65.0,67.0,410101.16,5812949.2,mailto:grundwasserstand-info@bwb.de,410101.16,5812949.2
BL101B0225FIL001,9258,9258,Berliner Wasserbetriebe,-,37.26,37.98,21.7,23.7,409879.15,5811842.56,mailto:grundwasserstand-info@bwb.de,409879.15,5811842.56
BL101B0226FIL001,9282,9282,Berliner Wasserbetriebe,-,37.83,38.56,25.5,27.5,410275.21,5811796.04,mailto:grundwasserstand-info@bwb.de,410275.21,5811796.04
BL101B0227FIL001,9289,9289,Berliner Wasserbetriebe,-,36.82,37.58,20.8,22.8,410426.82,5811250.23,mailto:grundwasserstand-info@bwb.de,410426.82,5811250.23
BL101B0228FIL001,9290,9290,Berliner Wasserbetriebe,-,37.74,38.44,19.6,21.6,410690.27,5811644.17,mailto:grundwasserstand-info@bwb.de,410690.27,5811644.17
BL101B0231FIL001,8480,8480,Berliner Wasserbetriebe,-,37.85,38.62,0.0,0.01,411371.27,5811964.18,mailto:grundwasserstand-info@bwb.de,411371.27,5811964.18
BL101B0232FIL001,15132,15132,Berliner Wasserbetriebe,-,39.4,40.09,20.6,22.59,412057.41,5812660.05,mailto:grundwasserstand-info@bwb.de,412057.41,5812660.05
BL101B0233FIL001,15141,15141,Berliner Wasserbetriebe,-,38.04,38.82,31.1,33.94,410005.21,5812425.09,mailto:grundwasserstand-info@bwb.de,410005.21,5812425.09
BL101B0235FIL001,3354,3354,Land Berlin,aktives Messnetz Grundwasserstand und -güte,39.44,40.26,17.1,19.1,412754.87,5811268.98,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=3354,412754.87,5811268.98
BL101B0236FIL001,3353,3353,Land Berlin,aktives Messnetz Grundwasserstand,38.57,39.35,10.15,12.15,412169.04,5811747.05,,412169.04,5811747.05
BL101B0240FIL001,15159,15159,Berliner Wasserbetriebe,-,34.11,34.57,9.0,10.0,410382.57,5810763.13,mailto:grundwasserstand-info@bwb.de,410382.57,5810763.13
BL101B0241FIL001,5636,5636,Berliner Wasserbetriebe,-,37.48,38.07,30.5,33.5,410209.02,5811522.33,mailto:grundwasserstand-info@bwb.de,410209.02,5811522.33
BL101B0242FIL001,8001,8001,Berliner Wasserbetriebe,-,37.9,38.4,67.5,69.5,410110.8,5812983.01,mailto:grundwasserstand-info@bwb.de,410110.8,5812983.01
BL101B0243FIL001,8027,8027,Berliner Wasserbetriebe,-,38.9,39.6,66.8,70.8,410116.44,5813016.9,mailto:grundwasserstand-info@bwb.de,410116.44,5813016.9
BL101B0243FIL002,8026,8026,Land Berlin,-,38.9,39.69,60.0,64.0,410116.44,5813016.9,,410116.44,5813016.9
BL101B0477FIL001,1802,1802,Land Berlin,aktives Messnetz Grundwasserstand,38.03,38.74,9.9,13.9,410228.8,5811156.1,,410228.8,5811156.1
BL101B0485FIL001,95791,95791,Land Berlin,aktives Messnetz Grundwasserstand,32.8,32.72,3.1,7.05,410044.6,5811163.0,,410044.6,5811163.0
BL101B0486FIL001,2636,2636,Berliner Wasserbetriebe,-,37.92,,26.3,28.3,409943.75,5812143.2,mailto:grundwasserstand-info@bwb.de,409943.75,5812143.2
BL101B0487FIL001,2637,2637,Berliner Wasserbetriebe,-,38.62,,19.0,21.0,410859.3,5812130.79,mailto:grundwasserstand-info@bwb.de,410859.3,5812130.79
BL101B0488FIL001,9276,FRI126,Berliner Wasserbetriebe,-,38.44,39.31,16.0,18.0,410430.33,5812708.27,mailto:grundwasserstand-info@bwb.de,410430.33,5812708.27
BL101B0489FIL001,2642,2642,Berliner Wasserbetriebe,-,40.19,41.03,13.1,15.1,410253.77,5811251.72,mailto:grundwasserstand-info@bwb.de,410253.77,5811251.72
BL101C0073FIL001,9360,9360,Berliner Wasserbetriebe,-,37.5,38.29,21.8,24.8,408382.26,5808734.4,mailto:grundwasserstand-info@bwb.de,408382.26,5808734.4
BL101C0074FIL001,6846,6846,Berliner Wasserbetriebe,-,33.26,34.2,18.0,20.0,409407.25,5809950.77,mailto:grundwasserstand-info@bwb.de,409407.25,5809950.77
BL101C0075FIL001,6847,6847,Berliner Wasserbetriebe,-,33.56,34.31,4.8,6.6,409410.27,5809951.71,mailto:grundwasserstand-info@bwb.de,409410.27,5809951.71
BL101C0075FIL002,6848,6848,Berliner Wasserbetriebe,-,33.56,34.21,32.4,34.4,409410.27,5809951.71,mailto:grundwasserstand-info@bwb.de,409410.27,5809951.71
BL101C0076FIL001,6849,6849,Berliner Wasserbetriebe,-,38.01,38.63,28.0,30.0,409426.16,5809893.42,mailto:grundwasserstand-info@bwb.de,409426.16,5809893.42
BL101C0077FIL001,6854,6854,Berliner Wasserbetriebe,-,36.66,37.38,28.0,30.0,409415.16,5809840.63,mailto:grundwasserstand-info@bwb.de,409415.16,5809840.63
BL101C0078FIL001,6855,6855,Berliner Wasserbetriebe,-,36.93,37.66,18.2,20.2,409398.2,5809789.96,mailto:grundwasserstand-info@bwb.de,409398.2,5809789.96
BL101C0079FIL001,6856,6856,Berliner Wasserbetriebe,-,33.3,34.02,18.0,20.0,409114.05,5809622.38,mailto:grundwasserstand-info@bwb.de,409114.05,5809622.38
BL101C0080FIL001,6857,6857,Berliner Wasserbetriebe,-,36.18,37.04,18.0,20.0,408732.74,5809603.63,mailto:grundwasserstand-info@bwb.de,408732.74,5809603.63
BL101C0081FIL001,6858,6858,Berliner Wasserbetriebe,-,35.23,36.01,28.0,30.0,408831.99,5809564.75,mailto:grundwasserstand-info@bwb.de,408831.99,5809564.75
BL101C0082FIL001,6859,6859,Berliner Wasserbetriebe,-,33.92,34.57,18.0,20.0,408881.7,5809549.8,mailto:grundwasserstand-info@bwb.de,408881.7,5809549.8
BL101C0083FIL001,6860,6860,Berliner Wasserbetriebe,-,33.03,33.88,18.0,20.0,408155.28,5809154.66,mailto:grundwasserstand-info@bwb.de,408155.28,5809154.66
BL101C0084FIL001,6867,6867,Berliner Wasserbetriebe,-,36.68,37.5,28.0,30.0,408096.55,5809010.79,mailto:grundwasserstand-info@bwb.de,408096.55,5809010.79
BL101C0085FIL001,6868,6868,Berliner Wasserbetriebe,-,36.09,36.66,18.0,20.0,408077.48,5808954.16,mailto:grundwasserstand-info@bwb.de,408077.48,5808954.16
BL101C0087FIL001,5622,5622,Berliner Wasserbetriebe,-,37.7,38.09,35.6,39.6,407822.77,5809125.98,mailto:grundwasserstand-info@bwb.de,407822.77,5809125.98
BL101C0087FIL002,5623,5623,Berliner Wasserbetriebe,-,37.7,37.83,110.2,116.0,407822.77,5809125.98,mailto:grundwasserstand-info@bwb.de,407822.77,5809125.98
BL101C0089FIL001,5649,5649,Berliner Wasserbetriebe,-,36.81,37.36,13.0,15.0,409641.11,5809892.33,mailto:grundwasserstand-info@bwb.de,409641.11,5809892.33
BL101C0089FIL002,5650,5650,Berliner Wasserbetriebe,-,36.81,37.35,29.0,31.0,409641.11,5809892.33,mailto:grundwasserstand-info@bwb.de,409641.11,5809892.33
BL101C0090FIL001,8491,8491,Berliner Wasserbetriebe,-,36.06,37.13,8.0,10.0,407752.91,5809185.3,mailto:grundwasserstand-info@bwb.de,407752.91,5809185.3
BL101C0090FIL002,8492,8492,Berliner Wasserbetriebe,-,36.06,37.13,21.5,23.5,407752.91,5809185.3,mailto:grundwasserstand-info@bwb.de,407752.91,5809185.3
BL101C0090FIL003,8493,8493,Berliner Wasserbetriebe,-,36.06,37.13,28.5,30.5,407752.91,5809185.3,mailto:grundwasserstand-info@bwb.de,407752.91,5809185.3
BL101C0090FIL004,8494,8494,Berliner Wasserbetriebe,-,36.06,37.03,38.0,40.0,407752.91,5809185.3,mailto:grundwasserstand-info@bwb.de,407752.91,5809185.3
BL101C0090FIL005,8495,8495,Berliner Wasserbetriebe,-,36.06,36.99,52.5,54.5,407752.91,5809185.3,mailto:grundwasserstand-info@bwb.de,407752.91,5809185.3
BL101C0091FIL001,8496,8496,Berliner Wasserbetriebe,-,36.63,37.54,19.4,21.4,408115.55,5809063.42,mailto:grundwasserstand-info@bwb.de,408115.55,5809063.42
BL101C0091FIL002,8497,8497,Berliner Wasserbetriebe,-,36.63,37.46,47.0,49.0,408115.55,5809063.42,mailto:grundwasserstand-info@bwb.de,408115.55,5809063.42
BL101C0091FIL003,8498,8498,Berliner Wasserbetriebe,-,36.63,37.38,81.5,83.5,408115.55,5809063.42,mailto:grundwasserstand-info@bwb.de,408115.55,5809063.42
BL101C0092FIL001,8505,8505,Berliner Wasserbetriebe,-,36.6,37.57,11.8,13.8,408688.51,5809433.49,mailto:grundwasserstand-info@bwb.de,408688.51,5809433.49
BL101C0092FIL002,8506,8506,Berliner Wasserbetriebe,-,36.6,37.55,24.25,26.25,408688.51,5809433.49,mailto:grundwasserstand-info@bwb.de,408688.51,5809433.49
BL101C0092FIL003,8507,8507,Berliner Wasserbetriebe,-,36.6,37.52,36.3,38.3,408688.51,5809433.49,mailto:grundwasserstand-info@bwb.de,408688.51,5809433.49
BL101C0093FIL001,8489,8489,Berliner Wasserbetriebe,-,36.7,37.59,38.0,40.0,407231.88,5809233.19,mailto:grundwasserstand-info@bwb.de,407231.88,5809233.19
BL101C0094FIL001,8499,8499,Berliner Wasserbetriebe,-,36.69,37.88,16.5,18.5,408721.51,5809433.86,mailto:grundwasserstand-info@bwb.de,408721.51,5809433.86
BL101C0094FIL002,8500,8500,Berliner Wasserbetriebe,-,36.69,37.81,52.0,53.0,408721.51,5809433.86,mailto:grundwasserstand-info@bwb.de,408721.51,5809433.86
BL101C0094FIL003,8501,8501,Berliner Wasserbetriebe,-,36.69,37.76,89.0,91.0,408721.51,5809433.86,mailto:grundwasserstand-info@bwb.de,408721.51,5809433.86
BL101C0095FIL001,5751,5751,Berliner Wasserbetriebe,-,36.7,37.58,8.0,12.0,408826.84,5809398.87,mailto:grundwasserstand-info@bwb.de,408826.84,5809398.87
BL101C0095FIL002,5752,5752,Berliner Wasserbetriebe,-,36.7,37.54,32.0,36.0,408826.84,5809398.87,mailto:grundwasserstand-info@bwb.de,408826.84,5809398.87
BL101C0095FIL003,5753,5753,Berliner Wasserbetriebe,-,36.7,37.43,65.0,69.0,408826.84,5809398.87,mailto:grundwasserstand-info@bwb.de,408826.84,5809398.87
BL101C0095FIL004,5754,5754,Berliner Wasserbetriebe,-,36.7,37.18,110.0,114.0,408826.84,5809398.87,mailto:grundwasserstand-info@bwb.de,408826.84,5809398.87
BL101C0095FIL005,5755,5755,Berliner Wasserbetriebe,-,36.7,37.0,136.0,140.0,408826.84,5809398.87,mailto:grundwasserstand-info@bwb.de,408826.84,5809398.87
BL101C0099FIL001,5624,5624,Berliner Wasserbetriebe,-,36.0,36.18,20.0,24.0,408933.26,5808737.93,mailto:grundwasserstand-info@bwb.de,408933.26,5808737.93
BL101C0100FIL001,5625,5625,Berliner Wasserbetriebe,-,36.0,36.37,100.5,106.5,408933.26,5808737.93,mailto:grundwasserstand-info@bwb.de,408933.26,5808737.93
BL101C0101FIL001,5645,5645,Berliner Wasserbetriebe,-,36.48,37.25,6.7,8.7,408432.76,5809234.37,mailto:grundwasserstand-info@bwb.de,408432.76,5809234.37
BL101C0101FIL002,5646,5646,Berliner Wasserbetriebe,-,36.48,37.21,32.4,34.4,408432.76,5809234.37,mailto:grundwasserstand-info@bwb.de,408432.76,5809234.37
BL101C0102FIL001,5647,5647,Berliner Wasserbetriebe,-,36.7,37.19,7.4,9.4,408974.88,5809718.01,mailto:grundwasserstand-info@bwb.de,408974.88,5809718.01
BL101C0102FIL002,5648,5648,Berliner Wasserbetriebe,-,36.7,37.16,23.6,25.6,408974.88,5809718.01,mailto:grundwasserstand-info@bwb.de,408974.88,5809718.01
BL101C0103FIL001,5654,5654,Berliner Wasserbetriebe,-,33.5,33.79,7.0,9.0,408953.52,5809751.42,mailto:grundwasserstand-info@bwb.de,408953.52,5809751.42
BL101C0104FIL001,5655,5655,Berliner Wasserbetriebe,-,33.9,34.13,5.0,7.0,407389.88,5809392.17,mailto:grundwasserstand-info@bwb.de,407389.88,5809392.17
BL101C0105FIL001,5661,5661,Berliner Wasserbetriebe,-,32.0,32.79,4.0,6.0,406914.45,5809419.2,mailto:grundwasserstand-info@bwb.de,406914.45,5809419.2
BL101C0106FIL001,5662,5662,Berliner Wasserbetriebe,-,32.0,32.81,4.0,6.0,407438.47,5809423.25,mailto:grundwasserstand-info@bwb.de,407438.47,5809423.25
BL101C0107FIL001,5663,5663,Berliner Wasserbetriebe,-,32.0,32.81,4.0,6.0,407810.04,5809350.19,mailto:grundwasserstand-info@bwb.de,407810.04,5809350.19
BL101C0108FIL001,5664,5664,Berliner Wasserbetriebe,-,32.0,32.95,2.0,4.0,408369.4,5809320.57,mailto:grundwasserstand-info@bwb.de,408369.4,5809320.57
BL101C0110FIL001,5666,5666,Berliner Wasserbetriebe,-,32.0,32.78,4.0,6.0,409272.39,5809904.34,mailto:grundwasserstand-info@bwb.de,409272.39,5809904.34
BL101C0111FIL001,5667,5667,Berliner Wasserbetriebe,-,31.9,32.84,4.0,6.0,409704.46,5810016.11,mailto:grundwasserstand-info@bwb.de,409704.46,5810016.11
BL101C0112FIL001,8508,8508,Berliner Wasserbetriebe,-,36.4,37.39,9.9,11.9,409422.4,5809853.49,mailto:grundwasserstand-info@bwb.de,409422.4,5809853.49
BL101C0112FIL002,8509,8509,Berliner Wasserbetriebe,-,36.4,37.31,15.7,17.7,409422.4,5809853.49,mailto:grundwasserstand-info@bwb.de,409422.4,5809853.49
BL101C0115FIL001,8488,8488,Berliner Wasserbetriebe,-,36.94,37.74,9.8,11.8,407221.89,5809233.38,mailto:grundwasserstand-info@bwb.de,407221.89,5809233.38
BL101C0115FIL002,8490,8490,Berliner Wasserbetriebe,-,36.94,37.59,34.8,37.8,407221.89,5809233.38,mailto:grundwasserstand-info@bwb.de,407221.89,5809233.38
BL101C0137FIL001,9559,9559,Berliner Wasserbetriebe,-,37.0,37.69,24.13,25.13,408652.24,5808840.25,mailto:grundwasserstand-info@bwb.de,408652.24,5808840.25
BL101C0138FIL001,5036,5036,Land Berlin,aktives Messnetz Grundwasserstand und -güte,32.84,33.59,6.0,8.0,406836.8,5808739.0,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5036,406836.8,5808739.0
BL101C0140FIL001,8502,8502,Berliner Wasserbetriebe,-,37.9,38.68,10.7,12.7,409427.91,5809880.38,mailto:grundwasserstand-info@bwb.de,409427.91,5809880.38
BL101C0140FIL002,8503,8503,Berliner Wasserbetriebe,-,37.9,38.62,26.5,28.5,409427.91,5809880.38,mailto:grundwasserstand-info@bwb.de,409427.91,5809880.38
BL101C0140FIL003,8504,8504,Berliner Wasserbetriebe,-,37.9,38.6,37.2,39.2,409427.91,5809880.38,mailto:grundwasserstand-info@bwb.de,409427.91,5809880.38
BL101C0141FIL001,9060,9060,Land Berlin,-,35.84,36.69,5.84,6.84,407722.57,5809114.88,,407722.57,5809114.88
BL101C0142FIL001,9358,9358,Berliner Wasserbetriebe,-,33.96,34.39,13.5,14.5,408120.95,5809137.31,mailto:grundwasserstand-info@bwb.de,408120.95,5809137.31
BL101C0143FIL001,9359,9359,Berliner Wasserbetriebe,-,37.31,37.62,12.2,13.2,408196.41,5809003.89,mailto:grundwasserstand-info@bwb.de,408196.41,5809003.89
BL101C0144FIL001,9361,9361,Berliner Wasserbetriebe,-,37.5,37.84,13.08,14.08,408441.6,5808331.32,mailto:grundwasserstand-info@bwb.de,408441.6,5808331.32
BL101C0145FIL001,9365,FRI246,Berliner Wasserbetriebe,-,33.4,34.17,7.0,9.0,409642.08,5809101.41,mailto:grundwasserstand-info@bwb.de,409642.08,5809101.41
BL101C0146FIL001,9370,9370,Berliner Wasserbetriebe,-,32.9,33.31,15.18,16.18,406918.32,5809412.13,mailto:grundwasserstand-info@bwb.de,406918.32,5809412.13
BL101C0147FIL001,9371,9371,Berliner Wasserbetriebe,-,36.0,36.84,14.04,15.04,407492.58,5809166.25,mailto:grundwasserstand-info@bwb.de,407492.58,5809166.25
BL101C0148FIL001,9372,9372,Berliner Wasserbetriebe,-,32.56,32.96,17.0,18.0,407638.48,5809372.45,mailto:grundwasserstand-info@bwb.de,407638.48,5809372.45
BL101C0149FIL001,9373,9373,Berliner Wasserbetriebe,-,32.94,33.25,9.7,10.7,406837.67,5808745.74,mailto:grundwasserstand-info@bwb.de,406837.67,5808745.74
BL101C0150FIL001,9374,9374,Berliner Wasserbetriebe,-,34.04,34.59,11.09,12.09,407120.1,5808602.8,mailto:grundwasserstand-info@bwb.de,407120.1,5808602.8
BL101C0151FIL001,9375,9375,Berliner Wasserbetriebe,-,34.66,35.08,13.52,14.52,409028.06,5809570.02,mailto:grundwasserstand-info@bwb.de,409028.06,5809570.02
BL101C0152FIL001,9376,9376,Berliner Wasserbetriebe,-,35.1,,0.0,0.01,409201.34,5809690.71,mailto:grundwasserstand-info@bwb.de,409201.34,5809690.71
BL101C0153FIL001,9377,9377,Berliner Wasserbetriebe,-,36.41,36.98,10.02,11.02,409239.17,5809419.03,mailto:grundwasserstand-info@bwb.de,409239.17,5809419.03
